GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,BEL,Belgium,,MLE,Male,,270,270,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,BEN,Benin,,MLE,Male,,3889,3889,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,BFA,Burkina Faso,,MLE,Male,,6510,6510,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,BGD,Bangladesh,,MLE,Male,,12 124,12124,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,BGR,Bulgaria,,MLE,Male,,120,120,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,BHR,Bahrain,,MLE,Male,,8,8,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,BHS,Bahamas,,MLE,Male,,6,6,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,BIH,Bosnia and Herzegovina,,MLE,Male,,33,33,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,BLR,Belarus,,MLE,Male,,93,93,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,BLZ,Belize,,MLE,Male,,10,10,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,BOL,Bolivia (Plurinational State of),,MLE,Male,,740,740,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,BRA,Brazil,,MLE,Male,,6749,6749,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,BRB,Barbados,,MLE,Male,,10,10,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,BRN,Brunei Darussalam,,MLE,Male,,4,4,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,BTN,Bhutan,,MLE,Male,,66,66,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,BWA,Botswana,,MLE,Male,,362,362,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,CAF,Central African Republic,,MLE,Male,,2562,2562,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,CAN,Canada,,MLE,Male,,385,385,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,CHE,Switzerland,,MLE,Male,,96,96,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,CHL,Chile,,MLE,Male,,203,203,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,CHN,China,,MLE,Male,,18 141,18141,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,CIV,Cote d'Ivoire,,MLE,Male,,6979,6979,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,CMR,Cameroon,,MLE,Male,,6749,6749,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,COD,Democratic Republic of the Congo,,MLE,Male,,27 303,27303,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,COG,Congo,,MLE,Male,,839,839,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,COL,Colombia,,MLE,Male,,829,829,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,COM,Comoros,,MLE,Male,,208,208,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,CPV,Cabo Verde,,MLE,Male,,36,36,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,CRI,Costa Rica,,MLE,Male,,75,75,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,CUB,Cuba,,MLE,Male,,566,566,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,CYP,Cyprus,,MLE,Male,,9,9,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,CZE,Czechia,,MLE,Male,,222,222,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,DEU,Germany,,MLE,Male,,1493,1493,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,DJI,Djibouti,,MLE,Male,,211,211,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,DNK,Denmark,,MLE,Male,,117,117,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,DOM,Dominican Republic,,MLE,Male,,325,325,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,DZA,Algeria,,MLE,Male,,922,922,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,ECU,Ecuador,,MLE,Male,,395,395,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,EGY,Egypt,,MLE,Male,,2610,2610,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,ERI,Eritrea,,MLE,Male,,1465,1465,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,ESP,Spain,,MLE,Male,,723,723,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,EST,Estonia,,MLE,Male,,19,19,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,ETH,Ethiopia,,MLE,Male,,25 646,25646,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,FIN,Finland,,MLE,Male,,20,20,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,FJI,Fiji,,MLE,Male,,52,52,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,FRA,France,,MLE,Male,,957,957,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,FSM,Micronesia (Federated States of),,MLE,Male,,8,8,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GAB,Gabon,,MLE,Male,,242,242,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,GBR,United Kingdom of Great Britain and Northern Ireland,,MLE,Male,,1858,1858,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,GEO,Georgia,,MLE,Male,,73,73,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GHA,Ghana,,MLE,Male,,4728,4728,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GIN,Guinea,,MLE,Male,,3761,3761,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GMB,Gambia,,MLE,Male,,386,386,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GNB,Guinea-Bissau,,MLE,Male,,480,480,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GNQ,Equatorial Guinea,,MLE,Male,,223,223,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,GRC,Greece,,MLE,Male,,337,337,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,GRD,Grenada,,MLE,Male,,3,3,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,GTM,Guatemala,,MLE,Male,,1415,1415,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,GUY,Guyana,,MLE,Male,,36,36,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,HND,Honduras,,MLE,Male,,292,292,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,HRV,Croatia,,MLE,Male,,43,43,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,HTI,Haiti,,MLE,Male,,1508,1508,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,HUN,Hungary,,MLE,Male,,87,87,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,IDN,Indonesia,,MLE,Male,,22 333,22333,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,IND,India,,MLE,Male,,199 845,199845,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,IRL,Ireland,,MLE,Male,,61,61,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,IRN,Iran (Islamic Republic of),,MLE,Male,,1361,1361,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,IRQ,Iraq,,MLE,Male,,964,964,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,ISL,Iceland,,MLE,Male,,4,4,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,ISR,Israel,,MLE,Male,,82,82,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,ITA,Italy,,MLE,Male,,831,831,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,JAM,Jamaica,,MLE,Male,,35,35,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,JOR,Jordan,,MLE,Male,,101,101,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,JPN,Japan,,MLE,Male,,5577,5577,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,KAZ,Kazakhstan,,MLE,Male,,354,354,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,KEN,Kenya,,MLE,Male,,8404,8404,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,KGZ,Kyrgyzstan,,MLE,Male,,84,84,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,KHM,Cambodia,,MLE,Male,,1421,1421,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,KIR,Kiribati,,MLE,Male,,18,18,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,KOR,Republic of Korea,,MLE,Male,,1330,1330,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,KWT,Kuwait,,MLE,Male,,24,24,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,LAO,Lao People's Democratic Republic,,MLE,Male,,769,769,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,LBN,Lebanon,,MLE,Male,,95,95,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,LBR,Liberia,,MLE,Male,,873,873,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,LBY,Libya,,MLE,Male,,75,75,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,LCA,Saint Lucia,,MLE,Male,,6,6,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,LKA,Sri Lanka,,MLE,Male,,528,528,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,LSO,Lesotho,,MLE,Male,,1225,1225,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,LTU,Lithuania,,MLE,Male,,39,39,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,LUX,Luxembourg,,MLE,Male,,5,5,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,LVA,Latvia,,MLE,Male,,27,27,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,MAR,Morocco,,MLE,Male,,831,831,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,MDA,Republic of Moldova,,MLE,Male,,105,105,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,MDG,Madagascar,,MLE,Male,,5852,5852,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,MDV,Maldives,,MLE,Male,,7,7,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,MEX,Mexico,,MLE,Male,,2397,2397,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,MKD,North Macedonia,,MLE,Male,,12,12,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,MLI,Mali,,MLE,Male,,7206,7206,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,MLT,Malta,,MLE,Male,,9,9,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,MMR,Myanmar,,MLE,Male,,3823,3823,,,,,
